fichier,polarity,subjectivity,journal,year,label
KB_JB838_1969-09-17_01-00024.txt,0.08011265432098767,0.38939043209876545,JB838,1969,neutre
KB_JB838_1969-09-18_01-00013.txt,0.1207990936555892,0.28850453172205454,JB838,1969,positif
KB_JB838_1969-09-23_01-00010.txt,0.15261016949152548,0.2020677966101696,JB838,1969,positif
KB_JB838_1969-09-24_01-00008.txt,0.1669788961038962,0.21357142857142894,JB838,1969,positif
KB_JB838_1969-09-25_01-00010.txt,0.10327785326086956,0.31630434782608696,JB838,1969,positif
KB_JB838_1969-11-04_01-00011.txt,0.14822393822393837,0.29563706563706577,JB838,1969,positif
KB_JB838_1969-11-07_01-00013.txt,0.14067233009708735,0.2056553398058253,JB838,1969,positif
KB_JB838_1969-11-13_01-00008.txt,0.13306085526315795,0.2836513157894738,JB838,1969,positif
KB_JB838_1969-11-16_01-00006.txt,0.18784210526315792,0.2772807017543862,JB838,1969,positif
KB_JB838_1969-11-20_01-00013.txt,0.14683160621761662,0.21569948186528515,JB838,1969,positif
KB_JB838_1969-11-21_01-00012.txt,0.14797199170124486,0.37877593360995865,JB838,1969,positif
KB_JB838_1969-11-27_01-00008.txt,0.17214285714285724,0.23317460317460312,JB838,1969,positif
KB_JB838_1969-11-27_01-00034.txt,0.1224421593830333,0.27316195372750623,JB838,1969,positif
KB_JB838_1969-11-30_01-00006.txt,0.19148333333333328,0.36026666666666707,JB838,1969,positif
KB_JB838_1969-11-30_01-00015.txt,0.10827034883720932,0.30308139534883766,JB838,1969,positif
KB_JB838_1969-12-02_01-00010.txt,0.09926066350710902,0.3082701421800947,JB838,1969,neutre
KB_JB838_1969-12-03_01-00014.txt,0.1282710280373832,0.19015576323987554,JB838,1969,positif
KB_JB838_1969-12-04_01-00008.txt,0.16086538461538463,0.2558173076923077,JB838,1969,positif
KB_JB838_1969-12-04_01-00010.txt,0.13504030226700262,0.26878463476070547,JB838,1969,positif
KB_JB838_1969-12-07_01-00017.txt,0.12265588235294117,0.17305882352941174,JB838,1969,positif
KB_JB838_1969-12-10_01-00013.txt,0.18453553299492395,0.23302030456852824,JB838,1969,positif
KB_JB838_1969-12-11_01-00008.txt,0.149813829787234,0.4653191489361702,JB838,1969,positif
KB_JB838_1969-12-14_01-00010.txt,0.14297486033519552,0.34893854748603365,JB838,1969,positif
KB_JB838_1969-12-14_01-00017.txt,0.10348011363636363,0.21232954545454552,JB838,1969,positif
KB_JB838_1969-12-16_01-00014.txt,0.14800632911392414,0.18335443037974689,JB838,1969,positif
KB_JB838_1969-12-18_01-00013.txt,0.11984480932203395,0.27110169491525443,JB838,1969,positif
KB_JB838_1969-12-21_01-00017.txt,0.12798863636363636,0.1779545454545455,JB838,1969,positif
KB_JB838_1969-12-28_01-00015.txt,0.14166289592760178,0.3417420814479641,JB838,1969,positif
KB_JB838_1970-01-01_01-00013.txt,0.18351239669421499,0.32161157024793385,JB838,1970,positif
KB_JB838_1970-01-06_01-00012.txt,0.1201963588169644,0.26032366071428575,JB838,1970,positif
KB_JB838_1970-01-08_01-00010.txt,0.16785122699386512,0.29564417177914115,JB838,1970,positif
KB_JB838_1970-01-11_01-00017.txt,0.1223099078341014,0.2019700460829494,JB838,1970,positif
KB_JB838_1970-01-21_01-00013.txt,0.160290874524715,0.233326996197719,JB838,1970,positif
KB_JB838_1970-02-21_01-00007.txt,0.14266581632653055,0.3017602040816319,JB838,1970,positif
KB_JB838_1970-03-21_01-00012.txt,0.16657844387755116,0.2515816326530615,JB838,1970,positif
KB_JB838_1970-03-22_01-00007.txt,0.13979166666666662,0.32211711711711677,JB838,1970,positif
KB_JB838_1970-03-26_01-00014.txt,0.1251403508771929,0.43511695906432707,JB838,1970,positif
KB_JB838_1970-08-05_01-00022.txt,0.12732106598984766,0.2972335025380711,JB838,1970,positif
KB_JB838_1970-10-22_01-00030.txt,0.15794950124688267,0.2894638403990023,JB838,1970,positif
KB_JB838_1970-11-18_01-00008.txt,0.11339130434782606,0.35630434782608705,JB838,1970,positif
KB_JB838_1970-12-03_01-00032.txt,0.13848398576512455,0.29645907473309613,JB838,1970,positif
KB_JB838_1970-12-04_01-00013.txt,0.11600000000000008,0.28867313915857584,JB838,1970,positif
KB_JB838_1970-12-24_01-00015.txt,0.14776000000000003,0.23514285714285735,JB838,1970,positif
